#HR	   X	    Y	    Latitude	   Longitude	 WindDir_201501112100	 WindSpd_201501112100
6	47	193	38.158336	-122.816612	10	5
6	48	193	38.16738	-122.761285	350	5
6	49	193	38.176405	-122.705948	320	4
6	50	193	38.185413	-122.650602	280	4
6	51	193	38.194402	-122.595247	260	5
6	52	193	38.203373	-122.539882	290	5
6	53	193	38.212327	-122.484508	290	5
6	54	193	38.221262	-122.429125	270	5
6	55	193	38.230178	-122.373732	300	3
6	56	193	38.239077	-122.31833	280	2
6	57	193	38.247958	-122.262919	360	1
6	58	193	38.25682	-122.207499	20	4
6	59	193	38.265665	-122.152069	280	3
6	60	193	38.274491	-122.09663	280	4
6	61	193	38.283299	-122.041182	270	3
6	44	194	38.174587	-122.99412	340	9
6	45	194	38.183687	-122.9388	360	2
6	46	194	38.192768	-122.88347	20	2
6	47	194	38.201832	-122.82813	30	2
6	48	194	38.210878	-122.772781	330	3
6	49	194	38.219905	-122.717423	290	4
6	50	194	38.228915	-122.662055	280	5
6	51	194	38.237906	-122.606678	280	5
6	52	194	38.246879	-122.551292	300	4
6	53	194	38.255834	-122.495896	270	4
6	54	194	38.264771	-122.440491	250	3
6	55	194	38.27369	-122.385077	330	2
6	56	194	38.282591	-122.329653	300	2
6	57	194	38.291473	-122.27422	190	1
6	58	194	38.300338	-122.218778	40	3
6	59	194	38.309184	-122.163327	330	3
6	60	194	38.318012	-122.107866	300	3
6	61	194	38.326822	-122.052396	0	3
6	45	195	38.22717	-122.95037	10	2
6	46	195	38.236254	-122.895018	140	1
6	47	195	38.245319	-122.839657	190	1
6	48	195	38.254367	-122.784287	260	2
6	49	195	38.263396	-122.728907	300	4
6	50	195	38.272408	-122.673517	300	5
6	51	195	38.281401	-122.618119	310	3
6	52	195	38.290376	-122.56271	350	3
6	53	195	38.299333	-122.507293	280	2
6	54	195	38.308272	-122.451866	280	1
6	55	195	38.317193	-122.39643	350	4
6	56	195	38.326096	-122.340985	320	3
6	57	195	38.33498	-122.28553	220	2
